TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-02-29;617069;37977501.03;Cotas de Fundos;;S;;;;;;4314.974714;12385472.79;;;;;;PJ;42196288000161;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EXODUS INSTITUCIONA;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-02-29;617069;37977501.03;Cotas de Fundos;;S;;;;;;39644.572151;21275074.33;;;;;;PJ;34521809000180;SRM EXODUS PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-02-29;617069;37977501.03;Cotas de Fundos;;S;;;;;;1801.641183;1909766.38;;;;;;PJ;42888478000140;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS JUVO - RESPONSABILIDADE LIMITADA;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-02-29;617069;37977501.03;Cotas de Fundos;;S;;;;;;0.002920;1024855.07;;;;;;PJ;11629795000118;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS EXODUS INSTITUCIONAL;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-02-29;617069;37977501.03;Cotas de Fundos;;S;;;;;;0.000032;434532.14;;;;;;PJ;14051028000162;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DA INDÚSTRIA EXODUS INSTITUCIONAL - RESPONS. LIMITADA;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-02-29;617069;37977501.03;Cotas de Fundos;;S;;;;;;286.894245;282415.43;;;;;;PJ;09584892000190;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS EXODUS - D30;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-02-29;617069;37977501.03;Disponibilidades;Outros;N;Para negociação;;;;;;65803.65;;;;Disponibilidade;;;;;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-02-29;617069;37977501.03;Valores a pagar;Outros;N;Para negociação;;;;;;15153.92;;;;Valores a Pagar;;;;;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-02-29;617069;37977501.03;Valores a receber;Outros;N;Para negociação;;;;;;614735.16;;;;Valores a Receber;;;;;;;;;;;
FIDC;09.620.060/0001-81;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VOTORANTIM ABSOLUTE;2024-02-29;614849;113496323.26;Títulos Públicos;;N;Para negociação;0.000000;0.00;0.000000;0.00;108.000000;1566317.49;;;;;2026-09-01;;;;;210100;;;;;
