TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-05-31;677320;40826748.98;Cotas de Fundos;;S;;;;;;4367.669056;14918436.14;;;;;;PJ;42196288000161;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EXODUS INSTITUCIONA;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-05-31;677320;40826748.98;Cotas de Fundos;;S;;;;;;39644.572151;20188001.17;;;;;;PJ;34521809000180;SRM EXODUS PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-05-31;677320;40826748.98;Cotas de Fundos;;S;;;;;;1801.641183;1910191.31;;;;;;PJ;42888478000140;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS JUVO - RESPONSABILIDADE LIMITADA;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-05-31;677320;40826748.98;Cotas de Fundos;;S;;;;;;0.001882;2812823.59;;;;;;PJ;11629795000118;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS EXODUS INSTITUCIONAL;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-05-31;677320;40826748.98;Cotas de Fundos;;S;;;;;;0.000040;849346.56;;;;;;PJ;14051028000162;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DA INDÚSTRIA EXODUS INSTITUCIONAL - RESPONS. LIMITADA;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-05-31;677320;40826748.98;Cotas de Fundos;;S;;;;;;286.894245;0.01;;;;;;PJ;09584892000190;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS EXODUS - D30;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-05-31;677320;40826748.98;Disponibilidades;Outros;N;Para negociação;;;;;;4116.08;;;;Disponibilidade;;;;;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-05-31;677320;40826748.98;Valores a pagar;Outros;N;Para negociação;;;;;;476650.49;;;;Valores a Pagar;;;;;;;;;;;
FIDC;09.260.031/0001-56;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO SRM;2024-05-31;677320;40826748.98;Valores a receber;Outros;N;Para negociação;;;;;;620484.61;;;;Valores a Receber;;;;;;;;;;;
FIDC;09.620.060/0001-81;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VOTORANTIM ABSOLUTE;2024-05-31;674380;91523986.48;Títulos Públicos;;N;Para negociação;0.000000;0.00;0.000000;0.00;108.000000;1607262.01;;;;;2026-09-01;;;;;210100;;;;;
FIDC;09.620.060/0001-81;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VOTORANTIM ABSOLUTE;2024-05-31;674380;91523986.48;Cotas de Fundos;;N;;;;;;4923.000000;2735884.13;;;;;;PJ;33254436000166;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BRZ CIASPREV II - RESPONSABILIDADE LIMITADA;;;;;;;
FIDC;09.620.060/0001-81;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VOTORANTIM ABSOLUTE;2024-05-31;674380;91523986.48;Cotas de Fundos;;N;;;;;;1231.000000;119552.22;;;;;;PJ;33512396000105;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO IV RESPONSABILIDADE LIMITADA;;;;;;;
