TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;01.622.154/0001-88;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO SPIN RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;8212734.27;;;SDL;DI1 X IAP
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;305592339.66;;2024-08-29;Outros;999 X 999
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1260569.13;;2024-08-29;SDP;DI1 X PRE
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;198846622.34;;2024-08-29;Outros;999 X 999
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4965.02;;2024-08-29;SDP;DI1 X PRE
FI;02.727.085/0001-30;MÁXIMA  FMP - FGTS  PETROBRAS;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;02.885.730/0001-42;KONA FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;19240268.17;;;SDP;DI1 X PRE
FI;02.885.730/0001-42;KONA FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5767454.19;;;SDP;DI1 X PRE
FI;03.737.188/0001-43;CAIXA RV 30 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;21395.55;;;Outros;999 X 999
FI;03.919.474/0001-20;BANESTES  FMP - FGTS  PETROBRAS;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;30197747.28;;2024-08-29;SDL;DI1 X IAP
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1594347.20;;2024-08-29;SBP;TBF X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;164189670.20;;2024-08-29;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;34890058.43;;2024-08-29;SDC;DI1 X DOL
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;55260852.81;;2024-08-29;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;52187322.65;;2024-08-29;SDL;DI1 X IAP
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;75854495.19;;2024-08-29;SBD;SB1 X DI1
FI;04.573.108/0001-24;BARRA VELHA II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;465032.94;;;SDL;DI1 X IAP
FI;04.894.428/0001-86;BANESTES FMP-FGTS VALE DO RIO DOCE;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3153320.09;;;SDE;DI1 X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;542163982.84;;;Outros;999 X 999
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;55175911.90;;;SDL;DI1 X IAP
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;150832943.48;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;133986914.00;;;SCP;DOL X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;71538621.59;;;SDE;DI1 X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;211914755.96;;;SEP;REU X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;232930052.10;;;Outros;999 X 999
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;159456079.96;;;SEP;REU X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2864720.14;;;SCP;DOL X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;30737098.06;;;SDE;DI1 X REU
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;797041.56;;2024-11-27;Outros;999 X 999
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;129546.25;;2024-11-27;Outros;999 X 999
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;11144379.49;;2024-08-29;SDC;DI1 X DOL
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;219422049.12;;2024-08-29;Outros;999 X 999
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;527525675.71;;2024-08-29;Outros;999 X 999
FI;07.364.774/0001-40;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO VIENA RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;365792.54;;2024-08-29;SDL;DI1 X IAP
FI;07.664.177/0001-31;CAIXA MASTER ESTRATEGICO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2949.14;;;Outros;999 X 999
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;23899644.25;;;SCE;DOL X REU
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;77087485.46;;;SCE;DOL X REU
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;204295644.84;;;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;252143086.57;;2024-08-29;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;77172881.84;;2024-08-29;SDL;DI1 X IAP
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;336240949.55;;2024-08-29;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;804463628.43;;2024-08-29;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;163716066.65;;2024-08-29;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;121440317.25;;2024-08-29;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;415668167.59;;2024-08-29;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;546232870.01;;2024-08-29;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;420393170.65;;2024-08-29;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;442570.71;;2024-08-29;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;540184038.67;;2024-08-29;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;96562428.98;;2024-08-29;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;105422917.23;;2024-08-29;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;479566674.78;;2024-08-29;SEP;REU X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;859100351.53;;2024-08-29;Outros;999 X 999
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;293379.17;;2024-08-29;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1177372.76;;2024-08-29;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;37947186.31;;2024-08-29;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;38669084.95;;2024-08-29;Outros;999 X 999
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5048429.57;;2024-08-29;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9488519.83;;2024-08-29;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1670000.64;;2024-08-29;SDC;DI1 X DOL
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;15438023.86;;2024-08-29;SDP;DI1 X PRE
FI;09.241.756/0001-05;BRAM H VOLGA FI FINANCEIRO - CI RF LP - RESP LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;48347668.31;;;SDL;DI1 X IAP
FI;09.241.756/0001-05;BRAM H VOLGA FI FINANCEIRO - CI RF LP - RESP LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;22642904.08;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FIF - CLASSE DE INVESTIMENTO RF LP PREÇOS - RESP LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2599836.75;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FIF - CLASSE DE INVESTIMENTO RF LP PREÇOS - RESP LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3545270.30;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO TEJO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1716222.70;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO TEJO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;470487.75;;;SDL;DI1 X IAP
FI;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;21268876.01;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;27530054.06;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;157590395.39;;;SDC;DI1 X DOL
FI;09.601.190/0001-77;NIKOS OURO FUNDO DE INVESTIMENTO MULTIMERCADO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;595111.13;;;Outros;999 X 999
FI;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;50536709.46;;;SDM;DI1 X IGM
FI;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;18379484.49;;;SFD;IPC X DI1
FI;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1471008.13;;2024-08-29;Outros;999 X 999
FI;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;10703740.82;;2024-08-29;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;506886274.63;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;542642389.21;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;733787197.07;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;399495589.56;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;119214702.26;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;200091.50;;;SCE;DOL X REU
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;312892245.81;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;581116894.08;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;641775961.40;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;317930785.43;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;484846544.78;;;SDP;DI1 X PRE
FI;11.886.391/0001-00;CLASSE A DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2525.82;;;SDP;DI1 X PRE
FI;11.886.391/0001-00;CLASSE A DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;217387.54;;;SDP;DI1 X PRE
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;0.00;;;SCP;DOL X PRE
FI;13.107.003/0001-70;PASCAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO IE - RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;105635844.95;;2024-08-29;Outros;999 X 999
FI;14.239.657/0001-10;CAIXA MASTER CAPITAL PROTEGIDO IBOVESPA CICLICO I FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;897771.88;;;SDP;DI1 X PRE
FI;15.037.582/0001-58;BB PREV PÚBLICO RF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;152091141.00;;;SDM;DI1 X IGM
FI;15.037.582/0001-58;BB PREV PÚBLICO RF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-05-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;48265162.38;;;SFD;IPC X DI1
