TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-06-30;970579;655460450.15;Cotas de Fundos;;S;;0.000000;0.00;0.000000;0.00;2000000.000000;21218565.24;;2025-09-28;;;;PJ;56240777000188;EXAG FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-06-30;970579;655460450.15;Cotas de Fundos;;S;;169231.270829;12807728.90;224962.606561;17033806.28;167885.592557;12786908.44;;2025-09-28;;;;PJ;06175696000173;ITAÚ SOBERANO RENDA FIXA SIMPLES FIF DA CIC RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-06-30;970579;655460450.15;Títulos ligados ao agronegócio;CRA;N;Para negociação;0.000000;0.00;0.000000;0.00;68000.000000;47698305.48;;2025-09-28;;;2025-11-06;;;;;;;;;;
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-06-30;970579;655460450.15;Títulos ligados ao agronegócio;CRA;N;Para negociação;0.000000;0.00;0.000000;0.00;27000.000000;14494299.23;;2025-09-28;;;2025-11-06;;;;;;;;;;
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-06-30;970579;655460450.15;Títulos ligados ao agronegócio;CRA;N;Para negociação;0.000000;0.00;0.000000;0.00;27000.000000;14496533.10;;2025-09-28;;;2025-11-06;;;;;;;;;;
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-06-30;970579;655460450.15;Títulos ligados ao agronegócio;CRA;N;Para negociação;0.000000;0.00;0.000000;0.00;68000.000000;47731642.36;;2025-09-28;;;2025-11-06;;;;;;;;;;
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-06-30;970579;655460450.15;Títulos ligados ao agronegócio;CRA;N;Para negociação;0.000000;0.00;0.000000;0.00;27000.000000;14494182.44;;2025-09-28;;;2025-11-06;;;;;;;;;;
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-06-30;970579;655460450.15;Títulos ligados ao agronegócio;CRA;N;Para negociação;0.000000;0.00;0.000000;0.00;27000.000000;14496416.37;;2025-09-28;;;2025-11-06;;;;;;;;;;
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-06-30;970579;655460450.15;Títulos ligados ao agronegócio;CRA;N;Para negociação;0.000000;0.00;0.000000;0.00;48000.000000;48131006.20;;2025-09-28;;;2025-11-06;;;;;;;;;;
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-06-30;970579;655460450.15;Títulos ligados ao agronegócio;CRA;N;Para negociação;0.000000;0.00;0.000000;0.00;10000.000000;10466566.50;;2025-09-28;;;2026-03-24;;;;;;;;;;
