TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
CLASSES - FIDC;11.827.500/0001-18;FC FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;882048;-5376499.10;Disponibilidades;Outros;N;Para negociação;;;;;;0.00;;2025-02-28;;Disponibilidade;;;;;;;;;;;
CLASSES - FIDC;11.827.500/0001-18;FC FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;882048;-5376499.10;Valores a pagar;Outros;N;Para negociação;;;;;;2907187.28;;2025-02-28;;Valores a Pagar;;;;;;;;;;;
CLASSES - FIDC;11.827.500/0001-18;FC FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;882048;-5376499.10;Valores a receber;Outros;N;Para negociação;;;;;;25569.88;;2025-02-28;;Valores a Receber;;;;;;;;;;;
CLASSES - FIDC;11.827.500/0001-18;FC FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;882048;-5376499.10;Outras operações passivas e exigibilidades;Outros;N;Para negociação;;;;;;2494881.70;;2025-02-28;;FM1 FIM;;PJ;11902354000148;FM1 FIDC RESP LTDA;;;;;;;
CLASSES - FIDC;11.888.461/0001-69;ITU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-11-30;797978;568778461.45;Cotas de Fundos;;S;;;;;;35228.174914;159492.96;;;;;;PJ;08915927000163;BEM TPF FI FINANCEIRO - CI RF SIMPLES - RESP LIMITADA;;;;;;;
CLASSES - FIDC;11.888.461/0001-69;ITU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-11-30;797978;568778461.45;Cotas de Fundos;;S;;;;;;580.000000;166286100.26;;;;;;PJ;12796029000100;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MERCANTIS AUTO PEÇAS;;;;;;;
CLASSES - FIDC;11.888.461/0001-69;ITU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-11-30;797978;568778461.45;Cotas de Fundos;;S;;;;;;1000000.000000;302338364.10;;;;;;PJ;09577075000104;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BANCO GM - FINANCIAMENTO A CONCESSIONÁRIAS;;;;;;;
CLASSES - FIDC;11.888.461/0001-69;ITU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-11-30;797978;568778461.45;Cotas de Fundos;;S;;;;;;109500.000000;100275557.44;;;;;;PJ;45829624000154;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SALES FINANCE - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;11.888.461/0001-69;ITU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-11-30;797978;568778461.45;Disponibilidades;Outros;N;Para negociação;;;;;;100.00;;;;Disponibilidade;;;;;;;;;;;
CLASSES - FIDC;11.888.461/0001-69;ITU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-11-30;797978;568778461.45;Valores a pagar;Outros;N;Para negociação;;;;;;284718.28;;;;Valores a Pagar;;;;;;;;;;;
